,Station,GTPName,DT,Year,Month,Day,Hour,TG,RSV_volume,RD_volume,RSV_Price,AVG_Price
16885,Новочеркасская ГРЭС           ,GNCHEGRE,2020-02-25 02:00:00,2020,2,25,2,450.0,417.097,32.903,967.53014,967.53016
16886,Новочеркасская ГРЭС           ,GNCHEGR3,2020-02-25 03:00:00,2020,2,25,3,225.0,162.635,62.365,953.98758,953.98756
16887,Новочеркасская ГРЭС           ,GNCHEGR1,2020-02-25 04:00:00,2020,2,25,4,0.0,0.0,0.0,0.0,1004.7736
16888,ГРЭС-24                       ,GMOSEN29,2020-02-25 05:00:00,2020,2,25,5,0.0,0.0,5.865,0.0,970.95917
16889,Киришская ГРЭС                ,GKIRITES,2020-02-25 06:00:00,2020,2,25,6,149.0,127.479,21.521,987.55254,987.55255
16890,Киришская ГРЭС                ,GKIRGRES,2020-02-25 07:00:00,2020,2,25,7,0.0,0.0,0.0,0.0,1180.4802
16891,Киришская ГРЭС                ,GKIRGRE5,2020-02-25 08:00:00,2020,2,25,8,0.0,0.0,0.603,0.0,1222.1492
16892,Киришская ГРЭС                ,GKIRGR02,2020-02-25 09:00:00,2020,2,25,9,795.0,704.734,90.266,1269.03969,1269.0397
16893,Грозненская ТЭС               ,GCHECHE2,2020-02-25 10:00:00,2020,2,25,10,0.0,0.0,6.168,0.0,2003.1405
16894,Грозненская ТЭС               ,GCHECHE1,2020-02-25 11:00:00,2020,2,25,11,173.4,167.363,6.037,1904.28392,1904.28391
16895,Адлерская ТЭС                 ,GADLERT2,2020-02-25 12:00:00,2020,2,25,12,184.0,152.768,31.232,1719.91922,1719.91918
16896,Адлерская ТЭС                 ,GADLERT1,2020-02-25 13:00:00,2020,2,25,13,92.0,73.019,18.981,1721.80624,1721.8062
16897,Красноярская ГРЭС-2           ,GKRASGR2,2020-02-25 13:00:00,2020,2,25,13,136.0,34.795,101.205,841.28524,841.28537
16898,Красноярская ГРЭС-2           ,GKRASGR1,2020-02-25 14:00:00,2020,2,25,14,150.0,0.0,217.003,0.0,842.0542
16899,Череповецкая ГРЭС             ,GVOLOGE1,2020-02-25 15:00:00,2020,2,25,15,0.0,0.0,19.304,0.0,1314.842
16900,Череповецкая ГРЭС             ,GVOLOG10,2020-02-25 16:00:00,2020,2,25,16,421.5,349.4,72.1,1293.86239,1293.8624
16901,Сургутская ГРЭС-1             ,GTUMENE2,2020-02-25 17:00:00,2020,2,25,17,1322.25,980.715,341.535,956.335,956.335
16902,Сургутская ГРЭС-1             ,GTUMENE1,2020-02-25 18:00:00,2020,2,25,18,623.25,339.656,283.594,912.67824,912.67824
16903,Троицкая ГРЭС                 ,GTROIGR4,2020-02-25 19:00:00,2020,2,25,19,0.0,0.0,43.133,0.0,1088.7883
16904,Троицкая ГРЭС                 ,GTROIGR3,2020-02-25 20:00:00,2020,2,25,20,0.0,0.0,0.0,0.0,1066.5592
16905,Троицкая ГРЭС                 ,GTROIGR1,2020-02-25 21:00:00,2020,2,25,21,40.0,40.0,0.0,1038.95725,1038.95725
16906,Серовская ГРЭС                ,GSVERD30,2020-02-25 22:00:00,2020,2,25,22,427.68,377.643,50.037,947.59879,947.59879
16907,Ставропольская ГРЭС           ,GSTAGRE6,2020-02-25 23:00:00,2020,2,25,23,0.0,0.0,0.0,0.0,1604.3344
16908,Ставропольская ГРЭС           ,GSTAGRE5,2020-02-26 00:00:00,2020,2,26,0,0.0,0.0,0.0,0.0,1114.0144
16909,Ставропольская ГРЭС           ,GSTAGRE4,2020-02-26 01:00:00,2020,2,26,1,155.0,125.579,29.421,1130.42961,1042.31561
16910,Ставропольская ГРЭС           ,GSTAGRE2,2020-02-26 02:00:00,2020,2,26,2,280.0,217.028,62.972,1034.52112,1034.52111
16911,Ставропольская ГРЭС           ,GSTAGRE1,2020-02-26 03:00:00,2020,2,26,3,420.0,326.157,93.843,1016.50214,1016.50214
16912,Рязанская ГРЭС                ,GRYAZGR4,2020-02-26 04:00:00,2020,2,26,4,0.0,0.0,0.0,0.0,901.7188
16913,Рязанская ГРЭС                ,GRYAZGR3,2020-02-26 05:00:00,2020,2,26,5,0.0,0.0,6.364,0.0,978.20483
16914,Рязанская ГРЭС                ,GRYAZGR2,2020-02-26 06:00:00,2020,2,26,6,180.0,63.037,116.963,1076.0198,1076.01978
16915,Рязанская ГРЭС                ,GRYAZGR1,2020-02-26 07:00:00,2020,2,26,7,0.0,0.0,0.0,0.0,1317.4391
16916,Псковская ГРЭС                ,GPSKOGR2,2020-02-26 08:00:00,2020,2,26,8,0.0,0.0,1.771,0.0,1280.4014
16917,Псковская ГРЭС                ,GPSKOGR1,2020-02-26 09:00:00,2020,2,26,9,0.0,0.0,1.769,0.0,1348.8025
16918,Новочеркасская ГРЭС           ,GNCHEGRE,2020-02-26 10:00:00,2020,2,26,10,541.0,456.769,84.231,1714.62131,1714.62129
16919,Троицкая ГРЭС                 ,GTROIGR1,2020-02-18 19:00:00,2020,2,18,19,40.0,40.0,0.0,1108.7,1108.7
16920,Серовская ГРЭС                ,GSVERD30,2020-02-18 20:00:00,2020,2,18,20,421.36,326.954,94.406,907.48784,907.48785
16921,Ставропольская ГРЭС           ,GSTAGRE6,2020-02-18 21:00:00,2020,2,18,21,0.0,0.0,0.0,0.0,1721.4569
16922,Ставропольская ГРЭС           ,GSTAGRE5,2020-02-18 22:00:00,2020,2,18,22,0.0,0.0,0.0,0.0,1609.8691
16923,Ставропольская ГРЭС           ,GSTAGRE4,2020-02-18 23:00:00,2020,2,18,23,155.0,125.579,29.421,1334.87558,1275.1729
16924,Ставропольская ГРЭС           ,GSTAGRE2,2020-02-19 00:00:00,2020,2,19,0,280.0,217.028,62.972,1184.87891,1184.87889
16925,Ставропольская ГРЭС           ,GSTAGRE1,2020-02-19 01:00:00,2020,2,19,1,420.0,326.157,93.843,1076.43711,1076.4371
16926,Рязанская ГРЭС                ,GRYAZGR4,2020-02-19 02:00:00,2020,2,19,2,0.0,0.0,3.992,0.0,969.66907
16927,Рязанская ГРЭС                ,GRYAZGR3,2020-02-19 03:00:00,2020,2,19,3,0.0,0.0,6.364,0.0,987.19543
16928,Рязанская ГРЭС                ,GRYAZGR2,2020-02-19 04:00:00,2020,2,19,4,0.0,0.0,7.985,0.0,996.61035
16929,Рязанская ГРЭС                ,GRYAZGR1,2020-02-19 05:00:00,2020,2,19,5,0.0,0.0,24.573,0.0,1034.8402
16930,Псковская ГРЭС                ,GPSKOGR2,2020-02-19 06:00:00,2020,2,19,6,0.0,0.0,2.089,0.0,1184.2614
16931,Псковская ГРЭС                ,GPSKOGR1,2020-02-19 07:00:00,2020,2,19,7,0.0,0.0,2.088,0.0,1291.6268
16932,Новочеркасская ГРЭС           ,GNCHEGRE,2020-02-19 08:00:00,2020,2,19,8,482.144,397.913,84.231,1663.00043,1663.00033
16933,Новочеркасская ГРЭС           ,GNCHEGR3,2020-02-19 09:00:00,2020,2,19,9,270.0,110.345,159.655,1731.69251,1731.69252
16934,Новочеркасская ГРЭС           ,GNCHEGR1,2020-02-19 10:00:00,2020,2,19,10,0.0,0.0,0.0,0.0,1732.4288
16935,ГРЭС-24                       ,GMOSEN29,2020-02-19 11:00:00,2020,2,19,11,0.0,0.0,15.016,0.0,1655.9291
16936,Киришская ГРЭС                ,GKIRITES,2020-02-19 12:00:00,2020,2,19,12,150.0,123.219,26.781,1424.73352,1424.73353
16937,Киришская ГРЭС                ,GKIRGRES,2020-02-19 13:00:00,2020,2,19,13,0.0,0.0,0.0,0.0,1498.3129
16938,Киришская ГРЭС                ,GKIRGRE5,2020-02-19 14:00:00,2020,2,19,14,0.0,0.0,0.603,0.0,1514.1826
16939,Киришская ГРЭС                ,GKIRGR02,2020-02-19 15:00:00,2020,2,19,15,795.0,704.734,90.266,1446.4067,1446.4067
16940,Грозненская ТЭС               ,GCHECHE2,2020-02-19 16:00:00,2020,2,19,16,165.636,159.468,6.168,1840.99782,1840.99791
16941,Грозненская ТЭС               ,GCHECHE1,2020-02-19 17:00:00,2020,2,19,17,138.445,132.408,6.037,1843.00367,1843.0035
16942,Адлерская ТЭС                 ,GADLERT2,2020-02-19 18:00:00,2020,2,19,18,184.0,120.731,63.269,1849.81049,1849.81049
16943,Адлерская ТЭС                 ,GADLERT1,2020-02-19 19:00:00,2020,2,19,19,92.0,71.16,20.84,1842.28429,1842.28435
16944,Красноярская ГРЭС-2           ,GKRASGR2,2020-02-19 19:00:00,2020,2,19,19,136.0,90.183,45.817,713.80282,713.80279
16945,Красноярская ГРЭС-2           ,GKRASGR1,2020-02-19 20:00:00,2020,2,19,20,150.0,99.465,50.535,716.90916,716.9092
16946,Череповецкая ГРЭС             ,GVOLOGE1,2020-02-19 21:00:00,2020,2,19,21,0.0,0.0,39.019,0.0,1451.0269
16947,Череповецкая ГРЭС             ,GVOLOG10,2020-02-19 22:00:00,2020,2,19,22,427.5,397.81,29.69,1270.27199,1270.272
16948,Сургутская ГРЭС-1             ,GTUMENE2,2020-02-19 23:00:00,2020,2,19,23,1322.25,1143.552,178.698,866.12085,866.12085
16949,Сургутская ГРЭС-1             ,GTUMENE1,2020-02-20 00:00:00,2020,2,20,0,582.361,498.097,84.264,870.61902,870.61903
16950,Троицкая ГРЭС                 ,GTROIGR4,2020-02-20 01:00:00,2020,2,20,1,0.0,0.0,8.295,0.0,918.03577
16951,Троицкая ГРЭС                 ,GTROIGR3,2020-02-20 02:00:00,2020,2,20,2,0.0,0.0,0.0,0.0,905.34314
16952,Троицкая ГРЭС                 ,GTROIGR1,2020-02-20 03:00:00,2020,2,20,3,40.0,40.0,0.0,914.0195,914.0195
16953,Серовская ГРЭС                ,GSVERD30,2020-02-20 04:00:00,2020,2,20,4,427.68,377.643,50.037,893.77971,893.7797
16954,Ставропольская ГРЭС           ,GSTAGRE6,2020-02-20 05:00:00,2020,2,20,5,0.0,0.0,0.0,0.0,1212.2758
16955,Ставропольская ГРЭС           ,GSTAGRE5,2020-02-20 06:00:00,2020,2,20,6,0.0,0.0,0.0,0.0,1270.1138
16956,Ставропольская ГРЭС           ,GSTAGRE4,2020-02-20 07:00:00,2020,2,20,7,155.0,105.67,49.33,1644.41052,1623.30271
16957,Ставропольская ГРЭС           ,GSTAGRE2,2020-02-20 08:00:00,2020,2,20,8,280.0,179.957,100.043,1729.51922,1729.51921
16958,Ставропольская ГРЭС           ,GSTAGRE1,2020-02-20 09:00:00,2020,2,20,9,420.0,270.922,149.078,1778.57099,1778.571
16959,Рязанская ГРЭС                ,GRYAZGR4,2020-02-20 10:00:00,2020,2,20,10,0.0,0.0,10.222,0.0,1616.5602
16960,Рязанская ГРЭС                ,GRYAZGR3,2020-02-20 11:00:00,2020,2,20,11,0.0,0.0,16.292,0.0,1689.3413
16961,Рязанская ГРЭС                ,GRYAZGR2,2020-02-20 12:00:00,2020,2,20,12,0.0,0.0,20.444,0.0,1629.0471
16962,Рязанская ГРЭС                ,GRYAZGR1,2020-02-20 13:00:00,2020,2,20,13,0.0,0.0,62.904,0.0,1654.7434
16963,Псковская ГРЭС                ,GPSKOGR2,2020-02-20 14:00:00,2020,2,20,14,0.0,0.0,1.771,0.0,1578.3674
16964,Псковская ГРЭС                ,GPSKOGR1,2020-02-20 15:00:00,2020,2,20,15,0.0,0.0,1.769,0.0,1487.3877
16965,Новочеркасская ГРЭС           ,GNCHEGRE,2020-02-20 16:00:00,2020,2,20,16,450.0,365.769,84.231,1644.74619,1644.7462
16966,Новочеркасская ГРЭС           ,GNCHEGR3,2020-02-20 17:00:00,2020,2,20,17,225.0,65.345,159.655,1659.00008,1659.0
16967,Новочеркасская ГРЭС           ,GNCHEGR1,2020-02-20 18:00:00,2020,2,20,18,0.0,0.0,0.0,0.0,1721.543
16968,ГРЭС-24                       ,GMOSEN29,2020-02-20 19:00:00,2020,2,20,19,0.0,0.0,30.5,0.0,1598.7145
16969,Киришская ГРЭС                ,GKIRITES,2020-02-20 20:00:00,2020,2,20,20,150.0,125.412,24.588,1398.55516,1398.5552
16970,Киришская ГРЭС                ,GKIRGRES,2020-02-20 21:00:00,2020,2,20,21,0.0,0.0,0.0,0.0,1308.6176
16971,Киришская ГРЭС                ,GKIRGRE5,2020-02-20 22:00:00,2020,2,20,22,0.0,0.0,0.24,0.0,1161.0483
16972,Киришская ГРЭС                ,GKIRGR02,2020-02-20 23:00:00,2020,2,20,23,385.183,349.924,35.259,952.40169,952.40169
16973,Грозненская ТЭС               ,GCHECHE2,2020-02-21 00:00:00,2020,2,21,0,81.0,75.815,5.185,1412.27501,1412.27506
16974,Грозненская ТЭС               ,GCHECHE1,2020-02-21 01:00:00,2020,2,21,1,79.0,76.642,2.358,1225.35359,1225.35354
16975,Адлерская ТЭС                 ,GADLERT2,2020-02-21 02:00:00,2020,2,21,2,147.695,135.408,12.287,1099.99993,1099.99689
16976,Адлерская ТЭС                 ,GADLERT1,2020-02-21 03:00:00,2020,2,21,3,56.0,38.97,17.03,1101.22479,1101.22464
16977,Красноярская ГРЭС-2           ,GKRASGR2,2020-02-21 03:00:00,2020,2,21,3,136.0,10.507,125.493,676.7869,676.78735
16978,Красноярская ГРЭС-2           ,GKRASGR1,2020-02-21 04:00:00,2020,2,21,4,150.0,37.135,112.865,695.62542,695.62553
16979,Череповецкая ГРЭС             ,GVOLOGE1,2020-02-21 05:00:00,2020,2,21,5,0.0,0.0,7.531,0.0,967.7228
16980,Череповецкая ГРЭС             ,GVOLOG10,2020-02-21 06:00:00,2020,2,21,6,427.5,338.341,89.159,1067.8926,1067.89261
16981,Сургутская ГРЭС-1             ,GTUMENE2,2020-02-21 07:00:00,2020,2,21,7,1322.25,932.136,390.114,944.31389,944.31389
16982,Псковская ГРЭС                ,GPSKOGR2,2020-02-18 20:00:00,2020,2,18,20,0.0,0.0,3.24,0.0,1435.0538
16983,Псковская ГРЭС                ,GPSKOGR1,2020-02-18 21:00:00,2020,2,18,21,0.0,0.0,3.239,0.0,1402.1603
16984,Новочеркасская ГРЭС           ,GNCHEGRE,2020-02-18 22:00:00,2020,2,18,22,450.0,417.097,32.903,1534.4802,1534.4802
16985,Новочеркасская ГРЭС           ,GNCHEGR3,2020-02-18 23:00:00,2020,2,18,23,225.0,162.635,62.365,1207.39951,1207.39951
16986,Новочеркасская ГРЭС           ,GNCHEGR1,2020-02-19 00:00:00,2020,2,19,0,0.0,0.0,0.0,0.0,1131.895
16987,ГРЭС-24                       ,GMOSEN29,2020-02-19 01:00:00,2020,2,19,1,0.0,0.0,5.865,0.0,988.55493
16988,Киришская ГРЭС                ,GKIRITES,2020-02-19 02:00:00,2020,2,19,2,149.0,121.508,27.492,872.64328,872.64329
16989,Киришская ГРЭС                ,GKIRGRES,2020-02-19 03:00:00,2020,2,19,3,0.0,0.0,0.0,0.0,870.4485
16990,Киришская ГРЭС                ,GKIRGRE5,2020-02-19 04:00:00,2020,2,19,4,0.0,0.0,0.24,0.0,879.86255
16991,Киришская ГРЭС                ,GKIRGR02,2020-02-19 05:00:00,2020,2,19,5,385.183,349.924,35.259,932.53095,932.53095
16992,Грозненская ТЭС               ,GCHECHE2,2020-02-19 06:00:00,2020,2,19,6,81.0,75.254,5.746,1613.16076,1613.16074
16993,Грозненская ТЭС               ,GCHECHE1,2020-02-19 07:00:00,2020,2,19,7,79.0,71.454,7.546,1841.01548,1841.01544
16994,Адлерская ТЭС                 ,GADLERT2,2020-02-19 08:00:00,2020,2,19,8,184.0,152.768,31.232,1780.72993,1780.72989
16995,Адлерская ТЭС                 ,GADLERT1,2020-02-19 09:00:00,2020,2,19,9,92.0,73.019,18.981,1871.59123,1871.5912
16996,Красноярская ГРЭС-2           ,GKRASGR2,2020-02-19 09:00:00,2020,2,19,9,136.0,33.67,102.33,715.6831,715.68309
16997,Красноярская ГРЭС-2           ,GKRASGR1,2020-02-19 10:00:00,2020,2,19,10,150.0,37.135,112.865,712.42655,712.4266
16998,Череповецкая ГРЭС             ,GVOLOGE1,2020-02-19 11:00:00,2020,2,19,11,0.0,0.0,19.304,0.0,1531.5087
16999,Череповецкая ГРЭС             ,GVOLOG10,2020-02-19 12:00:00,2020,2,19,12,427.5,355.4,72.1,1494.9045,1494.90449
17000,Сургутская ГРЭС-1             ,GTUMENE2,2020-02-19 13:00:00,2020,2,19,13,1322.25,980.76,341.49,965.69729,965.69729
17001,Сургутская ГРЭС-1             ,GTUMENE1,2020-02-19 14:00:00,2020,2,19,14,623.5,462.471,161.029,979.77216,979.77216
17002,Троицкая ГРЭС                 ,GTROIGR4,2020-02-19 15:00:00,2020,2,19,15,0.0,0.0,21.235,0.0,1231.1907
17003,Троицкая ГРЭС                 ,GTROIGR3,2020-02-19 16:00:00,2020,2,19,16,0.0,0.0,0.0,0.0,1221.4897
17004,Троицкая ГРЭС                 ,GTROIGR1,2020-02-19 17:00:00,2020,2,19,17,40.0,40.0,0.0,1227.554,1227.554
17005,Серовская ГРЭС                ,GSVERD30,2020-02-19 18:00:00,2020,2,19,18,427.68,333.274,94.406,1091.88509,1091.8851
17006,Ставропольская ГРЭС           ,GSTAGRE6,2020-02-19 19:00:00,2020,2,19,19,0.0,0.0,0.0,0.0,1771.0
17007,Ставропольская ГРЭС           ,GSTAGRE5,2020-02-19 20:00:00,2020,2,19,20,0.0,0.0,0.0,0.0,1770.9999
17008,Ставропольская ГРЭС           ,GSTAGRE4,2020-02-19 21:00:00,2020,2,19,21,155.0,82.469,72.531,1763.87928,1762.29613
17009,Ставропольская ГРЭС           ,GSTAGRE2,2020-02-19 22:00:00,2020,2,19,22,280.0,217.028,62.972,1620.14542,1620.14539
17010,Ставропольская ГРЭС           ,GSTAGRE1,2020-02-19 23:00:00,2020,2,19,23,420.0,326.157,93.843,1302.81619,1302.81619
17011,Рязанская ГРЭС                ,GRYAZGR4,2020-02-20 00:00:00,2020,2,20,0,0.0,0.0,3.992,0.0,1121.0161
17012,Рязанская ГРЭС                ,GRYAZGR3,2020-02-20 01:00:00,2020,2,20,1,0.0,0.0,6.364,0.0,1035.6084
17013,Рязанская ГРЭС                ,GRYAZGR2,2020-02-20 02:00:00,2020,2,20,2,0.0,0.0,7.985,0.0,1005.7229
17014,Рязанская ГРЭС                ,GRYAZGR1,2020-02-20 03:00:00,2020,2,20,3,0.0,0.0,24.573,0.0,978.7033
17015,Псковская ГРЭС                ,GPSKOGR2,2020-02-20 04:00:00,2020,2,20,4,0.0,0.0,0.879,0.0,914.2258
17016,Псковская ГРЭС                ,GPSKOGR1,2020-02-20 05:00:00,2020,2,20,5,0.0,0.0,0.878,0.0,957.1546
17017,Новочеркасская ГРЭС           ,GNCHEGRE,2020-02-20 06:00:00,2020,2,20,6,450.0,344.711,105.289,1225.88551,1225.88549
17018,Новочеркасская ГРЭС           ,GNCHEGR3,2020-02-20 07:00:00,2020,2,20,7,225.0,25.431,199.569,1564.91762,1564.91782
17019,Новочеркасская ГРЭС           ,GNCHEGR1,2020-02-20 08:00:00,2020,2,20,8,0.0,0.0,0.0,0.0,1674.8285
17020,ГРЭС-24                       ,GMOSEN29,2020-02-20 09:00:00,2020,2,20,9,0.0,0.0,15.016,0.0,1601.3656
17021,Киришская ГРЭС                ,GKIRITES,2020-02-20 10:00:00,2020,2,20,10,150.0,123.219,26.781,1439.35473,1439.35473
17022,Киришская ГРЭС                ,GKIRGRES,2020-02-20 11:00:00,2020,2,20,11,0.0,0.0,0.0,0.0,1482.0145
17023,Киришская ГРЭС                ,GKIRGRE5,2020-02-20 12:00:00,2020,2,20,12,0.0,0.0,0.603,0.0,1424.6141
17024,Киришская ГРЭС                ,GKIRGR02,2020-02-20 13:00:00,2020,2,20,13,795.0,704.734,90.266,1505.8699,1505.8699
17025,Грозненская ТЭС               ,GCHECHE2,2020-02-20 14:00:00,2020,2,20,14,173.4,167.232,6.168,1886.57027,1886.5703
17026,Грозненская ТЭС               ,GCHECHE1,2020-02-20 15:00:00,2020,2,20,15,173.4,167.363,6.037,1843.00001,1843.0
17027,Адлерская ТЭС                 ,GADLERT2,2020-02-20 16:00:00,2020,2,20,16,184.0,152.768,31.232,1762.22403,1762.22402
17028,Адлерская ТЭС                 ,GADLERT1,2020-02-20 17:00:00,2020,2,20,17,92.0,73.019,18.981,1789.89866,1789.89859
17029,Красноярская ГРЭС-2           ,GKRASGR2,2020-02-20 17:00:00,2020,2,20,17,136.0,0.0,197.821,0.0,668.16346
17030,Красноярская ГРЭС-2           ,GKRASGR1,2020-02-20 18:00:00,2020,2,20,18,150.0,99.465,50.535,674.00322,674.0032
17031,Череповецкая ГРЭС             ,GVOLOGE1,2020-02-20 19:00:00,2020,2,20,19,0.0,0.0,39.019,0.0,1474.8314
17032,Череповецкая ГРЭС             ,GVOLOG10,2020-02-20 20:00:00,2020,2,20,20,427.5,283.814,143.686,1447.3693,1447.36931
17033,Сургутская ГРЭС-1             ,GTUMENE2,2020-02-20 21:00:00,2020,2,20,21,1322.25,720.67,601.58,875.52888,875.52889
17034,Сургутская ГРЭС-1             ,GTUMENE1,2020-02-20 22:00:00,2020,2,20,22,623.5,539.236,84.264,875.39335,875.39336
17035,Троицкая ГРЭС                 ,GTROIGR4,2020-02-20 23:00:00,2020,2,20,23,0.0,0.0,8.295,0.0,914.55786
17036,Троицкая ГРЭС                 ,GTROIGR3,2020-02-21 00:00:00,2020,2,21,0,0.0,0.0,0.0,0.0,898.7639
17037,Троицкая ГРЭС                 ,GTROIGR1,2020-02-21 01:00:00,2020,2,21,1,40.0,40.0,0.0,888.38675,888.38675
17038,Серовская ГРЭС                ,GSVERD30,2020-02-21 02:00:00,2020,2,21,2,232.55,182.513,50.037,852.9805,851.28613
17039,Ставропольская ГРЭС           ,GSTAGRE6,2020-02-21 03:00:00,2020,2,21,3,0.0,0.0,0.0,0.0,1054.4224
